0.02839	0.08403	0.10499	0.11967	0.09348	0.13324	0.14032	0.14840	0.16532	0.14803
0.01322	0.04303	0.06494	0.08355	0.10083	0.08930	0.06927	0.06941	0.04417	0.04172
0.02780	0.07840	0.09295	0.10526	0.12051	0.14837	0.12669	0.08966	0.06537	0.06473
0.02299	0.08542	0.10620	0.11981	0.09089	0.09864	0.14086	0.11689	0.10617	0.12227
0.02481	0.08265	0.10682	0.11887	0.09154	0.11918	0.12421	0.14372	0.13001	0.12798
0.02977	0.09048	0.08855	0.09305	0.11213	0.13649	0.07842	0.04393	0.02163	0.04592
0.02531	0.08970	0.10270	0.12662	0.07717	0.06763	0.02902	0.01984	0.01401	0.01010
0.02460	0.06660	0.10893	0.13035	0.13529	0.17161	0.17233	0.18128	0.13686	0.11850
0.04426	0.12879	0.13067	0.11264	0.14320	0.21818	0.15342	0.17738	0.22949	0.25641
0.01116	0.03646	0.05208	0.08146	0.08749	0.10251	0.11369	0.16104	0.14167	0.03704
0.03556	0.09104	0.14779	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03290	0.09012	0.21288	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02983	0.09077	0.11672	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02850	0.07788	0.15958	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01960	0.04427	0.12072	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03854	0.08242	0.22651	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02323	0.12124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03835	0.06594	0.06467	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.08764	0.12873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02856	0.14274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04005	0.13355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03541	0.06593	0.06897	0.15584	NaN	NaN	NaN	NaN	NaN	NaN
0.01021	0.03502	0.04232	0.06409	0.07679	0.10215	0.08525	0.08333	0.04348	0.04545
0.02472	0.07523	0.14438	0.12489	0.16667	NaN	NaN	NaN	NaN	NaN
0.02297	0.07510	0.08618	0.16841	0.17273	NaN	NaN	NaN	NaN	NaN
0.02720	0.04969	0.07883	0.19769	NaN	NaN	NaN	NaN	NaN	NaN
0.03185	0.08039	0.11521	0.26667	NaN	NaN	NaN	NaN	NaN	NaN
0.01838	0.05160	0.11210	0.19094	0.35417	NaN	NaN	NaN	NaN	NaN
0.03234	0.05239	0.05805	0.12402	NaN	NaN	NaN	NaN	NaN	NaN
0.05030	0.08971	0.05635	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01652	0.06034	0.09208	0.10614	0.12972	0.12907	0.12848	0.10757	0.10317	0.06058
0.03572	0.13748	0.13612	0.24048	NaN	NaN	NaN	NaN	NaN	NaN
0.03849	0.11362	0.07553	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04185	0.16930	0.17895	0.23084	0.15640	0.14103	NaN	NaN	NaN	NaN
0.04703	0.14431	0.11181	0.08395	NaN	NaN	NaN	NaN	NaN	NaN
0.03456	0.13239	0.19257	0.17921	NaN	NaN	NaN	NaN	NaN	NaN
0.07122	0.14677	0.21622	0.15303	NaN	NaN	NaN	NaN	NaN	NaN
0.04373	0.16015	0.19750	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04073	0.13588	0.11780	0.15767	0.11238	NaN	NaN	NaN	NaN	NaN
0.10865	0.18821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04521	0.15177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.07517	0.11643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04024	0.12198	0.10259	0.13939	0.10896	NaN	NaN	NaN	NaN	NaN
0.01641	0.05886	0.08971	0.11337	0.13301	0.09574	0.07172	0.05927	0.05428	0.03983
0.03437	0.11911	0.13870	0.15653	0.18672	0.12469	0.11786	0.05303	NaN	NaN
0.03585	0.11698	0.13916	0.07923	0.05260	0.07857	NaN	NaN	NaN	NaN
0.03401	0.09668	0.09419	0.10113	0.09782	0.16491	0.20833	NaN	NaN	NaN
0.03215	0.14734	0.11400	0.13668	0.07692	NaN	NaN	NaN	NaN	NaN
0.02777	0.11302	0.15852	0.15056	0.18080	0.15022	0.10000	NaN	NaN	NaN
0.03668	0.14470	0.13823	0.15971	0.08750	NaN	NaN	NaN	NaN	NaN
0.06172	0.12467	0.09416	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.00838	0.03338	0.05998	0.07036	0.10736	0.12419	0.16408	0.17565	0.11954	0.09206
0.02820	0.09572	0.19426	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04696	0.12124	0.14026	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04641	0.06878	0.25056	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03065	0.09989	0.16417	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02258	0.10868	0.17917	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.07721	0.21273	0.44642	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04490	0.12180	0.16694	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03524	0.09418	0.22729	0.24381	0.33974	NaN	NaN	NaN	NaN	NaN
0.03368	0.12107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02794	0.06248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03482	0.09789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03165	0.09327	0.23609	0.22229	0.24688	NaN	NaN	NaN	NaN	NaN
0.00791	0.02916	0.05235	0.03583	0.05476	0.06803	0.11685	0.10769	0.10997	0.07381
0.04075	0.09413	0.16696	0.25297	0.44123	NaN	NaN	NaN	NaN	NaN
0.02665	0.08151	0.14566	0.23124	0.23847	0.26007	NaN	NaN	NaN	NaN
0.02054	0.06513	0.19596	0.19665	0.26225	0.31786	NaN	NaN	NaN	NaN
0.03874	0.09941	0.10473	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02236	0.05333	0.15283	0.27978	0.19870	NaN	NaN	NaN	NaN	NaN
0.02809	0.10958	0.16984	0.20510	0.32849	0.35000	NaN	NaN	NaN	NaN
0.02659	0.05584	0.09393	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.00851	0.03749	0.05690	0.05009	0.06370	0.06398	0.05547	0.09846	0.11641	0.06850
0.04169	0.15344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03643	0.08333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01875	0.19994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03275	0.17250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03016	0.12054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.07459	0.35703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.05257	0.38935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03876	0.10460	0.14844	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.18138	0.43731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.08605	0.26739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.09894	0.23085	0.21640	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03627	0.15412	0.19639	0.18707	NaN	NaN	NaN	NaN	NaN	NaN
0.00871	0.03045	0.03473	0.02702	0.03611	0.04304	0.07424	0.11312	0.12908	0.08167
0.02533	0.10482	0.23150	0.28007	NaN	NaN	NaN	NaN	NaN	NaN
0.03115	0.10914	0.18309	0.30769	NaN	NaN	NaN	NaN	NaN	NaN
0.02549	0.13049	0.15115	0.15327	NaN	NaN	NaN	NaN	NaN	NaN
0.02888	0.07767	0.12121	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01562	0.10739	0.16333	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02502	0.13606	0.19876	0.10417	NaN	NaN	NaN	NaN	NaN	NaN
0.08112	0.23003	0.30119	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01423	0.04646	0.07247	0.09653	0.11977	0.13083	0.13459	0.12035	0.07752	0.03760
0.03104	0.11056	0.11074	0.18067	0.06061	NaN	NaN	NaN	NaN	NaN
0.03872	0.09465	0.08450	0.16327	NaN	NaN	NaN	NaN	NaN	NaN
0.03903	0.13942	0.18420	0.22599	0.13042	0.09686	NaN	NaN	NaN	NaN
0.03894	0.13083	0.10499	0.10675	NaN	NaN	NaN	NaN	NaN	NaN
0.02672	0.12085	0.16065	0.09525	0.06791	NaN	NaN	NaN	NaN	NaN
0.05838	0.14696	0.23234	0.25468	NaN	NaN	NaN	NaN	NaN	NaN
0.03740	0.15627	0.18876	0.13419	NaN	NaN	NaN	NaN	NaN	NaN
0.03904	0.11496	0.13799	0.13520	0.19981	0.29762	0.21212	NaN	NaN	NaN
0.08471	0.21514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03723	0.17612	0.24637	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04768	0.13592	0.14947	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03626	0.11463	0.12182	0.15882	0.19079	0.26450	0.21026	NaN	NaN	NaN
0.01385	0.04556	0.06734	0.08831	0.10292	0.09425	0.07982	0.06356	0.05963	0.03999
0.03148	0.10316	0.14550	0.14578	0.18403	0.21407	0.17425	0.15000	NaN	NaN
0.03114	0.10508	0.12215	0.12653	0.10587	0.13883	0.20076	NaN	NaN	NaN
0.02820	0.08231	0.10358	0.11803	0.13857	0.17037	0.18862	0.11237	NaN	NaN
0.02875	0.10155	0.08888	0.14179	0.18627	0.24242	NaN	NaN	NaN	NaN
0.02293	0.08764	0.13823	0.15884	0.18641	0.13483	0.05882	0.07071	NaN	NaN
0.03428	0.13816	0.13794	0.13885	0.18762	0.28547	0.19192	NaN	NaN	NaN
0.04890	0.10167	0.17677	0.20907	NaN	NaN	NaN	NaN	NaN	NaN
0.01116	0.03646	0.05208	0.08146	0.08749	0.10251	0.11369	0.16104	0.14167	0.03704
0.02746	0.06235	0.04658	0.08892	0.10829	0.15000	0.05208	0.03846	0.00000	NaN
0.02365	0.05212	0.07672	0.16493	0.20905	NaN	NaN	NaN	NaN	NaN
0.02647	0.05889	0.07660	0.11515	0.22121	0.15741	0.08333	NaN	NaN	NaN
0.02321	0.04992	0.11626	0.19333	0.27222	NaN	NaN	NaN	NaN	NaN
0.02826	0.06360	0.10001	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02701	0.05716	0.09016	0.17958	0.30701	NaN	NaN	NaN	NaN	NaN
0.02494	0.05152	0.09333	0.14683	0.26923	NaN	NaN	NaN	NaN	NaN
0.02504	0.06660	0.09274	0.14731	0.16273	0.15196	NaN	NaN	NaN	NaN
0.06047	0.11214	0.05556	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03254	0.05370	0.06481	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03682	0.06115	0.03734	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02425	0.06193	0.07894	0.14877	0.15748	0.14352	NaN	NaN	NaN	NaN
0.00951	0.03742	0.03927	0.06841	0.06943	0.06329	0.04321	0.04545	0.04545	0.05263
0.01826	0.05888	0.04415	0.08466	0.11971	0.15009	0.16625	0.17778	0.00000	0.00000
0.01649	0.04868	0.06240	0.10588	0.15065	0.21032	0.29688	NaN	NaN	NaN
0.02040	0.04770	0.07451	0.13814	0.13110	0.14683	0.18182	NaN	NaN	NaN
0.02528	0.06090	0.04437	0.07233	0.12212	0.18230	0.14474	0.03571	0.00000	NaN
0.01852	0.05239	0.07166	0.10347	0.19065	0.19167	0.11458	0.12500	NaN	NaN
0.02099	0.05418	0.07866	0.11539	0.16498	0.16400	0.25208	NaN	NaN	NaN
0.04599	0.08261	0.04804	0.18182	NaN	NaN	NaN	NaN	NaN	NaN
0.01652	0.06034	0.09208	0.10614	0.12972	0.12907	0.12848	0.10757	0.10317	0.06058
0.03142	0.13253	0.13991	0.09398	0.08263	0.07955	0.08889	0.03636	NaN	NaN
0.03296	0.11068	0.11300	0.11369	0.07312	0.09630	NaN	NaN	NaN	NaN
0.03813	0.12019	0.11417	0.08513	0.07931	0.06825	0.02302	0.01250	0.00717	0.00952
0.03569	0.10263	0.15486	0.16888	0.09757	0.05236	0.07331	0.03810	NaN	NaN
0.03196	0.13866	0.18177	0.19387	0.25556	0.13636	NaN	NaN	NaN	NaN
0.04584	0.10290	0.11092	0.13118	0.26855	0.18199	NaN	NaN	NaN	NaN
0.03758	0.11054	0.18147	0.14195	0.12876	0.18056	NaN	NaN	NaN	NaN
0.03520	0.11848	0.11972	0.11984	0.09172	0.10353	0.12222	0.12051	NaN	NaN
0.06234	0.19850	0.15837	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04630	0.13490	0.08682	0.16364	NaN	NaN	NaN	NaN	NaN	NaN
0.06282	0.08989	0.07159	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03493	0.10733	0.12171	0.10674	0.10230	0.12988	0.15072	0.10769	NaN	NaN
0.01568	0.05336	0.07766	0.10088	0.11331	0.07204	0.08520	0.06828	0.04180	0.03834
0.03161	0.09819	0.11710	0.12150	0.11044	0.10524	0.06225	0.06259	0.04278	0.01997
0.02616	0.10638	0.14909	0.14678	0.09981	0.07327	0.06825	0.10145	0.05625	0.06556
0.02804	0.09062	0.12529	0.09260	0.11265	0.11748	0.11667	0.12281	0.09524	NaN
0.02928	0.10634	0.14448	0.12235	0.07222	0.08568	0.06790	0.06667	0.03030	NaN
0.02461	0.10612	0.13002	0.14438	0.10746	0.11951	0.08239	0.01814	0.02049	0.00922
0.03049	0.09872	0.14789	0.12617	0.07760	0.12237	0.13567	0.14586	0.10714	NaN
0.05138	0.14495	0.12601	0.09377	0.06385	NaN	NaN	NaN	NaN	NaN
0.00838	0.03338	0.05998	0.07036	0.10736	0.12419	0.16408	0.17565	0.11954	0.09206
0.02323	0.09466	0.13492	0.13061	0.11078	NaN	NaN	NaN	NaN	NaN
0.03960	0.12016	0.11427	0.21899	NaN	NaN	NaN	NaN	NaN	NaN
0.03850	0.05661	0.12755	0.19368	0.18301	NaN	NaN	NaN	NaN	NaN
0.02319	0.07663	0.13671	0.20741	NaN	NaN	NaN	NaN	NaN	NaN
0.02575	0.11679	0.18715	0.20782	NaN	NaN	NaN	NaN	NaN	NaN
0.04082	0.08897	0.14385	0.19867	0.21131	0.24514	0.23946	0.20035	0.13350	0.13827
0.02880	0.08235	0.11825	0.21014	0.19621	0.17000	0.23537	0.20714	NaN	NaN
0.02532	0.07013	0.10105	0.12934	0.14565	0.16630	0.21944	0.16155	0.19638	0.20556
0.02628	0.07110	0.12143	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03221	0.06958	0.06418	0.08761	NaN	NaN	NaN	NaN	NaN	NaN
0.03323	0.05791	0.09314	0.13068	NaN	NaN	NaN	NaN	NaN	NaN
0.02331	0.06749	0.10179	0.12014	0.13708	0.14763	0.20996	0.15661	0.17631	0.18509
0.00712	0.02246	0.04429	0.03005	0.07729	0.08996	0.13757	0.14067	0.05893	0.07500
0.02819	0.06162	0.10078	0.13977	0.17250	0.26098	0.24524	0.21666	0.12602	0.12752
0.01877	0.07515	0.07282	0.10761	0.17159	0.20139	0.20051	0.18820	0.20590	NaN
0.01633	0.06191	0.08812	0.12730	0.13318	0.13168	0.18090	0.19410	0.18356	0.18008
0.03330	0.09295	0.09608	0.12422	0.20649	NaN	NaN	NaN	NaN	NaN
0.02008	0.05138	0.10100	0.23147	0.20195	0.12806	NaN	NaN	NaN	NaN
0.02043	0.06347	0.10742	0.15169	0.18593	0.23434	0.24688	0.18509	0.13832	0.11355
0.02308	0.04485	0.06632	0.08305	0.17898	NaN	NaN	NaN	NaN	NaN
0.00851	0.03749	0.05690	0.05009	0.06370	0.06398	0.05547	0.09846	0.11641	0.06850
0.02433	0.07808	0.17281	0.10577	NaN	NaN	NaN	NaN	NaN	NaN
0.03314	0.13345	0.13333	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.01779	0.09153	0.11449	0.09074	NaN	NaN	NaN	NaN	NaN	NaN
0.02812	0.06672	0.09896	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.03622	0.11667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02441	0.10485	0.17273	0.24786	NaN	NaN	NaN	NaN	NaN	NaN
0.04359	0.06327	0.10952	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.02633	0.06711	0.07622	0.10862	0.19608	NaN	NaN	NaN	NaN	NaN
0.11366	0.21360	0.25060	0.28054	0.28426	0.24510	0.19333	0.19524	0.26923	0.28205
0.07982	0.15200	0.22760	0.18556	NaN	NaN	NaN	NaN	NaN	NaN
0.09458	0.14246	0.18230	0.18556	0.21645	0.23611	NaN	NaN	NaN	NaN
0.02387	0.06860	0.09622	0.12595	0.15128	0.20261	0.20000	0.22143	NaN	NaN
0.00829	0.02670	0.03014	0.03308	0.06373	0.04812	0.07952	0.12125	0.14074	0.08654
0.01968	0.08035	0.13353	0.15093	0.20604	0.20043	0.15058	0.15923	0.23571	0.25000
0.02466	0.06669	0.09900	0.16816	0.18494	0.22980	NaN	NaN	NaN	NaN
0.01846	0.05880	0.08540	0.12068	0.14295	0.18806	0.20000	0.22143	NaN	NaN
0.02176	0.08718	0.16471	0.12115	NaN	NaN	NaN	NaN	NaN	NaN
0.01762	0.08024	0.11045	0.07576	0.09524	NaN	NaN	NaN	NaN	NaN
0.03025	0.07043	0.10368	0.09787	0.12727	0.16667	NaN	NaN	NaN	NaN
0.08547	0.17116	0.19634	0.23626	0.25739	0.24272	0.17708	0.19728	0.26923	0.28205
0.01423	0.04646	0.07247	0.09653	0.11977	0.13083	0.13459	0.12035	0.07752	0.03760
0.02724	0.11146	0.09526	0.08487	0.07584	0.11261	0.06466	0.05032	0.03750	0.06197
0.03192	0.09137	0.09559	0.12825	0.12430	0.14152	0.10417	NaN	NaN	NaN
0.03339	0.09796	0.11153	0.08294	0.08153	0.07037	0.03454	0.02313	0.01121	0.01062
0.03036	0.08402	0.15120	0.16027	0.12514	0.05744	0.03290	0.03979	0.02597	NaN
0.03152	0.11714	0.15896	0.14044	0.16959	0.08125	NaN	NaN	NaN	NaN
0.03798	0.08278	0.11004	0.17573	0.23361	0.26352	0.24858	0.21132	0.14414	0.14909
0.03076	0.08070	0.16448	0.12523	0.17301	0.18885	0.25038	0.22222	NaN	NaN
0.02783	0.09699	0.11066	0.13735	0.09098	0.11968	0.12829	0.14380	0.13839	0.16293
